zipCode,Median_Income,Mean,Pop
4774,34119,42696,857
4776,37129,44693,1056
4777,33375,45103,430
4779,36667,46387,362
4780,36684,44919,795
4781,34119,42696,582
4783,36667,46387,476
4785,31293,43935,3028
4786,35676,43864,1877
4787,36736,45162,559
4841,30461,41099,7607
4843,44251,71266,5256
4847,50409,56742,1310
4848,48538,62607,600
4849,48538,62607,3373
4851,46141,59175,51
4852,52873,83281,75
4853,46141,59175,380
4854,48707,64193,1601
4855,39777,52632,331
4856,69554,85391,3206
4858,48707,64193,1373
4859,40295,53303,724
4860,39777,52632,1573
4861,51006,56615,3732
4862,50409,56742,3496
4863,46141,59175,1231
4864,51006,56615,3793
4901,41373,52371,25900
4910,51488,64990,1946
4911,36555,45281,2135
4912,33848,40412,873
4915,39499,50227,8468
4917,56379,71470,2528
4918,56379,71470,448
4920,32343,40803,1808
4921,38687,51229,1505
4922,35360,44532,1142
4923,41800,47211,506
4924,43807,51617,2026
4925,33194,37527,110
4926,53673,66846,55
4927,34338,43738,3340
4928,36417,49142,2144
4929,36984,45342,778
4930,37600,44176,4275
4932,47500,59508,1065
4933,35104,43986,7
4936,37237,42584,234
4937,46685,54205,6477
4938,38553,50518,9200
4939,41490,46670,986
4940,37989,50873,115
4941,42859,50311,1646
4942,33171,40402,1324
4943,32136,44482,1827
4944,46685,54205,42
4945,3738,4226,119
4949,37682,48795,927
4950,35270,55885,4523
4951,38687,51229,888
4952,37682,48795,1595
4953,35113,43997,3007
4955,40305,48744,1262
4956,42431,47773,725
4957,42009,55176,4135
4958,34788,43060,1905
4961,35321,42839,1031
4962,50389,59546,141
4963,47082,67134,6929
4964,45369,56479,155
4965,36984,45342,1940
4966,42237,49489,1664
4967,40015,51461,4252
4969,47500,59508,1254
4970,47160,58615,1391
4971,41800,47211,1831
4973,37682,48795,1174
4974,44347,52856,2628
4975,46685,54205,55
4976,32826,46179,10020
4978,42838,51595,734
4979,31340,42540,964
4981,44347,52856,2134
4982,37237,42584,660
4983,31691,35681,1257
4984,42959,48368,529
4985,33194,37527,90
4986,36570,46760,1485
4987,35360,44532,971
4988,35623,44865,1906
4989,50389,59546,3905
4992,37792,51054,84
5001,50513,63764,9123
5031,56378,69425,218
5032,47983,57408,2664
5033,46075,57546,2744
5034,61010,80476,310
5035,58256,77088,638
5036,50640,61616,1037
5037,58256,77088,560
5038,49363,62717,1230
5039,48125,56371,1110
5040,47602,57110,471
5041,49226,61697,354
5042,48983,62169,605
5043,69667,81975,937
5045,57135,67406,1758
5046,49402,62498,1139
5048,62212,79164,2429
5050,61786,72232,146
5051,48009,59646,1549
5052,62212,79164,348
5053,56378,69425,332
5055,86458,106286,3363
5056,58256,77088,567
5058,64997,76546,346
5059,52356,90187,874
5060,49700,61473,4415
5061,49230,61730,1679
5062,58256,77088,702
5065,56378,69425,1064
5067,56378,69425,258
5068,40141,53444,3125
5069,48772,61873,555
5070,49363,62717,484
5071,72355,93852,324
5072,49363,62717,526
5075,68061,80452,1113
5076,48125,56371,412
5077,49363,62717,1215
5079,49363,62717,730
5081,48009,59646,550
5083,53668,63376,151
5084,53068,71594,140
5086,49442,57194,793
5089,48659,60022,4979
5091,72113,93715,3288
5101,37968,55254,4643
5141,50602,72758,112
5142,48274,53754,680
5143,45893,62960,4343
5146,49816,71921,750
5148,50715,59601,1140
5149,46105,60482,2092
5150,39984,52872,831
5151,59811,71307,1553
5152,60370,79468,448
5153,48274,53754,687
5154,52404,74678,661
5155,49285,57966,828
5156,41948,54867,9226
5158,50617,63222,1049
5161,44840,61816,552
5201,42005,57108,14851
5250,48886,67056,3408
5251,66367,93556,1350
5252,52375,61160,274
5253,66266,93261,685
5254,56793,82695,273
5255,56809,82713,4121
5257,50151,66295,2718
5260,51434,59060,459
5261,51434,59060,2738
5262,57352,67729,2547
5301,44422,58122,16820
5340,60370,79468,763
5341,52589,72213,407
5342,51123,70084,581
5343,45185,53921,917
5345,60935,71338,2119
5346,52798,64362,5184
5350,52375,61160,763
5352,52375,61160,824
5353,49816,71921,1072
5354,58968,68010,2210
5355,41836,58975,813
5356,52589,72213,717
5358,40000,74759,148
5359,49199,69526,594
5360,41849,58955,251
5361,55761,68135,947
5362,64643,71143,127
5363,52039,64012,2021
5401,38543,54063,28185
5403,72279,81120,17593
5404,42911,54044,7240
5405,54637,117088,4406
5408,57785,66280,10114
5439,53438,63206,1734
5440,51475,58735,1998
5441,54231,62170,958
5442,48831,53890,339
5443,54791,65294,6656
5444,65586,73916,1714
5445,92431,150801,3754
5446,63458,74077,15373
5447,48517,53693,79
5448,60979,69886,1134
5450,49027,55269,4977
5452,72871,83686,19710
5454,69359,78668,4447
5455,54231,62170,1080
5456,63438,74982,1277
5457,50268,60805,1617
5458,64727,80819,2044
5459,50273,60827,2156
5461,71881,86861,4542
5462,65450,72486,1938
5463,51475,58735,471
5464,62244,68861,3008
5465,87127,92895,5355
5468,66199,70944,12942
5471,37812,46301,896
5472,65164,77001,1643
5473,65521,75333,1413
5474,51475,58735,803
5476,39921,47659,3183
5477,75916,84202,4397
5478,55763,62399,14449
5482,84405,127645,7198
5483,50733,60941,1303
5485,50273,60827,93
5486,64727,80819,1654
5487,68025,75666,1498
5488,53652,61857,7690
5489,82263,90674,3174
5491,59347,67807,5909
5492,48831,53890,682
5494,82210,90650,1767
5495,72348,92249,9341
5602,54524,66463,11916
5640,58393,67596,161
5641,50043,60012,17169
5647,53706,66640,1141
5648,58393,67596,423
5649,57955,62788,574
5650,58393,67596,1123
5651,61402,77424,1546
5652,48831,53890,776
5653,48831,53890,547
5654,57658,62534,970
5655,54813,66599,2868
5656,28409,40503,3508
5657,48689,54840,56
5658,54137,66728,1402
5660,64531,75392,1660
5661,55474,69347,5620
5663,56102,61240,6773
5664,55961,60906,80
5667,54631,67569,2166
5669,55730,61047,634
5672,56250,77314,4314
5673,62562,76448,2574
5674,64514,102466,1705
5675,57055,61954,1064
5676,63664,76103,4984
5677,60452,75149,2232
5678,58869,63182,163
5679,50516,58819,3296
5680,48859,55166,2168
5681,58393,67596,458
5682,61718,74542,1251
5701,42778,54541,20802
5730,53187,62841,302
5732,44623,59301,708
5733,44363,56694,5895
5734,60369,73032,1306
5735,44078,59181,4402
5736,53468,70206,684
5737,63625,79385,875
5738,62566,84433,1072
5739,59927,74872,1407
5740,46515,66070,25
5742,53187,62841,597
5743,46220,55063,4330
5744,58157,71800,533
5747,51378,65396,280
5748,51378,65396,323
5751,62708,84760,811
5753,48922,62912,10491
5757,53955,62880,832
5758,53187,62841,784
5759,55802,61246,1827
5760,60074,72539,1123
5761,52391,69142,1000
5762,63625,79385,542
5763,61796,76061,2747
5764,47008,60943,3452
5765,52598,62773,1803
5766,51378,65396,572
5767,43265,50677,1143
5769,46395,62500,1216
5770,60344,73010,1136
5772,56378,69425,713
5773,53513,62922,2136
5774,47224,61160,1129
5775,50761,67877,623
5776,37135,66576,714
5777,45097,54711,3420
5778,57752,70563,733
5819,40064,53549,9444
5820,42076,52202,662
5821,58841,70127,1269
5822,39240,44503,1873
5824,39519,46737,1139
5825,42411,52603,191
5826,42112,52236,983
5827,42111,52235,309
5828,50111,74033,1928
5829,41846,53919,2003
5830,39377,49372,1502
5832,45123,52270,982
5833,40357,47224,273
5836,41573,51456,1068
5837,38273,44933,353
5839,44803,54748,775
5841,44803,54748,425
5842,44053,52175,522
5843,41026,53268,2556
5845,42076,52202,1096
5846,30256,42954,1222
5847,42076,52202,879
5850,44861,55877,231
5851,39882,47482,6528
5853,40357,47224,711
5855,37931,47231,7170
5857,39685,51051,1540
5858,37234,44350,368
5859,39673,51044,1819
5860,41020,49093,2557
5862,48833,62051,356
5866,43052,47618,732
5867,43052,47618,899
5868,39673,51044,364
5871,45404,51774,1638
5872,40320,47305,789
5873,46255,58496,675
5874,39673,51044,505
5875,43419,52147,454
5904,37234,44350,267
5905,11885,14157,264
5906,37234,44350,1178
6001,107974,145020,18385
6002,72180,87236,20486
6010,59700,70651,60448
6013,114992,123460,9326
6016,68764,81389,6226
6018,48038,61099,2865
6019,84996,115473,10129
6021,72000,94407,314
6022,96563,134372,163
6023,85990,98613,1296
6024,46417,58674,647
6026,77596,103926,5117
6029,81892,94609,15547
6031,68674,96039,1287
6032,90956,131533,17675
6033,103875,127609,28762
6035,89957,115769,7513
6037,88662,99502,18565
6039,63587,109405,1942
6040,63871,75115,35306
6042,66288,78030,22942
6043,89426,103528,4986
6051,35037,42661,30519
6052,56008,63997,7858
6053,42717,49914,34863
6057,80718,109692,6707
6058,69160,92343,1787
6060,103451,130296,2568
6061,80718,109692,169
6062,64756,72961,17715
6063,87656,93366,3285
6065,41049,43723,413
6066,64308,74790,29219
6067,73415,84142,19709
6068,63481,109090,1612
6069,70104,101073,2535
6070,113662,146069,15104
6071,38226,45401,4140
6073,122539,159006,5651
6074,89054,104917,25705
6076,67166,71919,12659
6078,88786,115647,12413
6081,73387,149336,1381
6082,69603,78237,44654
6084,99136,118141,15067
6085,80443,96317,7276
6088,56500,65592,4936
6089,113010,139619,2813
6090,103971,130951,1232
6092,132753,171363,4203
6093,91401,110910,3322
6095,78615,92275,29079
6096,61164,71015,12498
6098,60975,69857,12426
6103,78380,97575,1410
6105,30369,47919,19392
6106,28397,39854,39902
6107,109321,133255,18786
6108,45956,56129,24307
6109,75131,88478,26668
6110,60017,71376,12650
6111,68426,80093,30562
6112,33646,43676,22879
6114,32542,42584,27449
6117,98210,131290,17267
6118,54927,64158,26956
6119,65178,85166,15474
6120,17588,25025,9668
6226,39367,51078,20114
6231,109760,122423,4083
6232,84274,98360,3297
6234,68849,73980,8244
6235,62679,79762,2257
6237,85891,94083,5492
6238,87706,89976,12428
6239,56968,61225,11183
6241,56867,64893,6650
6242,76222,92368,1408
6243,67167,72468,60
6247,78385,86814,2841
6248,104374,111725,5603
6249,72431,89633,7308
6250,75917,96592,4821
6254,74226,79409,1922
6255,53496,66097,4744
6256,48689,58299,2154
6259,68817,90317,4498
6260,53919,63931,9510
6262,49327,62493,586
6263,37569,50701,345
6264,75417,84197,166
6266,48689,58299,495
6268,49247,68324,11481
6269,6124,5229,9844
6277,66186,77013,4140
6278,69634,83402,4454
6279,62500,76420,6041
6280,50480,60034,3162
6281,73780,90811,6930
6282,74000,91065,1096
6320,43512,52572,27617
6330,69039,75740,3282
6331,70907,77284,5137
6332,69896,74010,258
6333,94582,118068,6607
6334,74921,90221,2592
6335,91722,107698,6729
6336,75000,90346,84
6339,78714,96745,8302
6340,55494,67409,29145
6350,68241,74682,67
6351,66237,74830,16301
6353,61151,87274,162
6354,61220,65063,6141
6355,73348,94723,12985
6357,74262,90549,12552
6359,88835,98869,5313
6360,55148,64826,37541
6365,77377,85572,4720
6370,70109,86269,7429
6371,70734,93854,7546
6373,64500,67953,345
6374,62599,67613,8373
6375,72114,88941,3660
6376,94583,126677,57
6377,64500,67953,2962
6378,81317,122072,5399
6379,64043,78672,9038
6380,51875,60986,2862
6382,61471,73884,11947
6384,73714,84830,2672
6385,70585,90106,15893
6387,69896,74010,213
6389,70841,83747,41
6390,66193,93668,289
6401,55905,64475,19237
6403,81214,83382,6033
6405,73114,96735,27860
6409,87480,129515,693
6410,109266,126676,29161
6412,80185,100140,3994
6413,75328,92216,13235
6414,86322,95057,214
6415,93010,97787,16857
6416,83209,104737,14005
6417,65250,88429,4629
6418,21949,26093,6193
6419,99500,122072,6525
6420,94975,107826,4182
6422,105417,113549,7388
6423,84881,96128,5097
6424,87165,98904,12808
6426,87480,129515,3245
6437,100221,131350,22375
6438,86179,101497,2550
6441,86179,101497,5438
6442,87480,129515,2745
6443,108242,140803,18269
6444,74671,89437,370
6447,108232,119554,6404
6450,57812,70105,36493
6451,55010,65679,24419
6455,80392,99107,3148
6456,81586,84313,295
6457,61247,72714,47648
6460,75882,90581,38207
6461,85922,105791,14552
6467,74671,89437,157
6468,109050,127549,19479
6469,74867,87527,3209
6470,113409,140818,16003
6471,72098,86116,7720
6472,91801,103007,6853
6473,82993,100560,24388
6475,78292,97075,10242
6477,99808,124988,13956
6478,107564,118684,12683
6479,82358,93587,10431
6480,87894,100068,9508
6481,80392,99107,1277
6482,106422,129010,11557
6483,74432,80956,16540
6484,83298,100736,39559
6488,85449,109180,19904
6489,75279,92611,32067
6492,73757,86116,45241
6498,61082,93212,6963
6510,39877,52434,2737
6511,38749,55530,53600
6512,59713,67899,29861
6513,40943,52810,38978
6514,68112,77022,26265
6515,50865,66455,17141
6516,52565,63539,55564
6517,71991,89294,14853
6518,76569,94712,19848
6519,30676,41001,16428
6524,113720,135661,5563
6525,126317,193687,8990
6604,34905,47818,30313
6605,36529,49427,23397
6606,54154,62007,46236
6607,33843,45773,7843
6608,27565,34974,13671
6610,38042,47754,22735
6611,106365,129693,36091
6612,145432,192513,7453
6614,77092,86603,32929
6615,56700,75289,18453
6702,13814,21066,3654
6704,33458,42450,25139
6705,44223,55979,27122
6706,42257,50565,14324
6708,54204,63606,29418
6710,40176,50345,10715
6712,86948,111522,9376
6716,79520,91875,16680
6750,77128,101156,1446
6751,82899,96572,3577
6752,450,693,8
6754,84760,123425,1699
6755,98611,112312,1133
6756,76705,95059,2853
6757,68481,116981,2258
6758,81583,91325,354
6759,78698,99483,5720
6762,99823,123155,7561
6763,81583,91325,2033
6770,59494,70268,31975
6776,87087,102482,26889
6777,71321,115313,1733
6778,82031,95328,1378
6779,67700,72001,8324
6782,74620,83721,2376
6783,97768,150709,2228
6784,114831,132705,3689
6785,68481,116981,686
6786,72693,78401,9867
6787,66854,77446,7975
6790,49748,60560,36482
6791,91038,102150,5666
6793,67869,113158,1140
6794,68118,112690,1065
6795,87401,99301,14144
6796,78001,114546,1009
6798,78628,103739,9984
6801,87323,102241,18581
6804,111156,137084,16466
6807,151379,238287,7150
6810,56766,69744,49482
6811,93282,96110,31400
6812,101566,114807,13881
6820,184602,291298,20732
6824,139688,188803,33900
6825,103470,126527,21123
6830,137453,249421,24027
6831,144255,286023,14792
6840,202067,307845,19738
6850,85847,101572,18078
6851,82817,109053,26703
6853,147588,230873,3646
6854,62026,80442,29100
6855,80103,101744,7892
6856,69045,75992,3
6870,194605,314714,7316
6877,141241,207083,24677
6878,164722,252627,8043
6880,154840,255129,26647
6883,213124,286305,10179
6890,169545,251619,4306
6896,125642,170441,9110
6897,160286,234496,18071
6901,55121,80760,6828
6902,67355,92701,63406
6903,184570,247926,14499
6905,92621,122922,19649
6906,83119,105971,9088
6907,82612,104309,9016
7001,76615,81642,16836
7002,54621,68438,61841
7003,67950,76535,47601
7004,97361,118702,7029
7005,93586,121853,15592
7006,108792,139504,26231
7008,57338,71326,20706
7009,96718,123513,12358
7010,69247,81772,22927
7011,53314,63085,37338
7012,65757,81268,11283
7013,76034,94913,24990
7014,70340,80841,4795
7016,104055,129009,22578
7017,43643,49767,39249
7018,38630,51109,30594
7020,83530,108240,7829
7021,181732,289268,2154
7022,44907,60570,13255
7023,127450,126752,7145
7024,73336,95417,35421
7026,51696,63096,29850
7027,72254,79699,4154
7028,159157,205326,7348
7029,51730,62104,16801
7030,96393,129230,38577
7031,70502,85374,15180
7032,60861,70872,40512
7033,76500,84949,7673
7034,76670,85723,9328
7035,52878,58562,6738
7036,56860,68567,40907
7039,135253,184778,27403
7040,113393,134703,23979
7041,120852,160793,6627
7042,88119,127038,27032
7043,157381,212708,12106
7044,92257,121301,13567
7045,119421,157259,9853
7046,154384,242602,4295
7047,53821,67887,58090
7050,42376,50917,32754
7052,91631,117284,44917
7054,82660,104716,27521
7055,34291,43985,67808
7057,58074,65186,11583
7058,111581,145516,5252
7059,141084,221274,14263
7060,56605,69935,43336
7062,55273,70074,12911
7063,65909,78091,12453
7064,72609,80306,3819
7065,62392,74500,26501
7066,82573,98504,14598
7067,87694,106078,18070
7068,100289,133558,5297
7069,111785,156894,5957
7070,87017,105954,18111
7071,68387,83648,19381
7072,62255,77720,5917
7073,63991,72676,8716
7074,53500,70149,2749
7075,90071,90824,7632
7076,119551,142195,22720
7077,73534,80397,2788
7078,205243,322206,12918
7079,127396,148714,17150
7080,94149,98512,21789
7081,86490,108494,14663
7082,133102,164558,5186
7083,76472,89152,50661
7086,60750,93282,13501
7087,40749,51110,67088
7088,53287,64409,3526
7090,132953,189475,29646
7092,116150,143869,6643
7093,42930,57332,56576
7094,81119,99784,15931
7095,76614,86286,18737
7102,31137,41233,13096
7103,30901,41792,30606
7104,33994,43463,45737
7105,43412,52485,44034
7106,46783,58633,34115
7107,32831,44589,35992
7108,29834,39145,25006
7109,63190,72186,35954
7110,79889,95333,27386
7111,41922,51900,60630
7112,39987,49988,27039
7114,14570,25040,8903
7201,46418,56132,27865
7202,42027,49417,37325
7203,57956,69366,21275
7204,64822,77751,13281
7205,56931,68893,21736
7206,42323,51389,23260
7208,52674,65063,32113
7302,76967,98752,31104
7304,40861,56705,41745
7305,54392,67068,58533
7306,41963,56446,55565
7307,52343,66278,46026
7310,107673,129728,7065
7311,147739,168962,17
7401,131563,188740,6675
7405,110552,131878,16725
7407,66977,79445,18925
7410,93539,108521,31638
7416,64251,77204,5831
7417,162095,235259,10421
7418,81886,101016,2194
7419,75821,82623,6831
7420,8909,10406,515
7421,89212,98933,7751
7422,80900,88531,6925
7423,155030,195984,4090
7424,73517,83578,21847
7430,96955,139988,24068
7432,87905,104074,6948
7435,107381,118291,2692
7436,112126,132463,12465
7438,94316,105855,11536
7439,78699,81217,2658
7440,85368,102829,4672
